-2.8934737258561944,0.5754661539866277
-2.6557185184322605,0.11351021955106548
-1.4662293575940075,0.4751570971417771
-2.758819549349524,0.9180595137102622
-2.8642442901366096,0.34452670790174866
-3.974154836909965,1.0977337646473777
-1.7857315009585464,0.7801415188080961
-2.246488274346375,0.6459168764218706
-3.6655227657698317,-0.6378310928031681
-3.0679954690157922,1.019874879463549
-2.8331291731288415,0.8612237961523522
-3.1052254855478147,0.7522007562911033
-2.2271947763263293,0.3483870914674081
-2.888578607068446,0.1830811208761216
-1.5927930889942676,-0.23659121775920972
-2.0134527102449793,1.5404824797567105
-5.285700467417449,0.9565138539967564
-2.4408216361790323,1.3664793152374795
-4.49138077404054,0.948445752854208
-3.9993505538193905,1.029644219778643
-2.1768416396416495,-0.43053464000223873
-2.8649938380950775,1.6793904820393515
-2.5657819837029705,1.4494812218196975
-2.4318235451331307,1.879701034405881
-2.9721865669543326,0.19931186058762163
-3.0503757235887328,0.12414810972080736
-2.38438975951742,1.3314103128823918
-3.0311790868068,0.8897647761251495
-2.9020628920220135,0.22933954970927128
-2.2936053349848855,1.712483688949217
-2.42298715734101,4.802117828336694
-1.652531427479881,1.3437519158238638
-3.8999900687672997,-2.3374915316034945
-3.966585656355842,2.6946740603336146
1.877771723510393,0.9538532016014436
-10.07692573442692,4.2535338716530395
-4.150426069754273,2.1819142306061563
-3.3126169229240356,2.785330441889709
-4.477916484275597,2.003621075982446
-4.141644574492511,2.7711379359153625
-3.412893033680855,3.925301974735035
-4.321413208473062,1.6798295676272237
-4.430894959722593,3.5409998990948317
-4.045264435925719,4.353916737127473
-4.158845568276099,1.8861876818065153
-4.099130315719591,1.0762640550052014
-4.271513827496618,1.9081922990841034
-4.199008902825456,3.488149067620224
-2.7135165289101484,4.20645938759698
-3.7453793732075704,2.3603788417574383
-4.28595161792134,3.807193038926358
-4.765353467327751,3.4192748620768514
-4.263195887285655,3.2467184170360577
-3.9481261987338687,3.359856062095232
-3.8170787112691777,5.6899197112929505
-4.479624095237543,6.64415286791431
-4.293592781275501,6.070896574795623
-4.312438836019386,5.447799875924069
-3.5039172137169743,4.791071921334623
-4.300754278988162,0.8921882317892611
-4.311839864158806,5.371768951207454
-4.056667269725333,6.9158943605728656
-3.776819975586743,6.92155420777628
-4.632586849863747,6.688526946664632
-2.559039153710674,5.891533384972549
-2.174450334895371,3.86875350052822
-2.2416448223722742,5.992399282536406
-1.9774030116842027,4.346320395966058
-1.7628245326431786,5.435274421521199
-2.034126397221801,5.5488567493476095
-2.725153014417154,7.010423726981668
-2.054816226928211,5.231402403237717
-2.466942252226344,5.612484247965897
-2.085768429680908,4.727709023278804
-3.510472926171836,6.772250499111099
-4.640452225904749,5.934715203789689
