ABN,ABX,AP,AT,BE,BED,BEDZ,BEG,BEM,BEN,BER,BEZ,CC,CD,CS,DO,DOD,DOZ,DT,DTI,DTS,EX,HV,HVD,HVG,HVZ,IN,JJ,JJR,JJS,JJT,MD,NIL,NN,NN$,NNS,NP,NP$,NPS,NR,OD,PN,PP$,PPLS,PPO,PPS,PPSS,QL,QLP,RB,RBR,RN,RP,TO,UH,VB,VBD,VBG,VBN,VBZ,WDT,WP$,WPS,WQL,WRB
0.006607899999999999,0.0,0.006607799999999999,0.0726866,0.0088106,0.0,0.0011013,0.0011013,0.0,0.003304,0.0055066,0.011013,0.0341413,0.0,0.022026299999999995,0.0055066,0.0,0.0,0.0066078,0.0055066,0.0044053,0.003304,0.006607899999999999,0.0,0.0,0.0,0.0925111,0.04184979999999999,0.0022026,0.0,0.0011013,0.0242291,0.0,0.07048359999999998,0.0,0.030836599999999992,0.0,0.0,0.0,0.003304,0.0,0.006607799999999999,0.022026900000000002,0.0,0.008810499999999999,0.0033039,0.0495592,0.011012999999999998,0.0,0.031937999999999994,0.0,0.0,0.0033039,0.026432,0.0,0.061673299999999986,0.0022026,0.0132158,0.0066078,0.0044052,0.0044052,0.0,0.012114499999999999,0.0,0.0066079
0.006074899999999999,0.00067499,0.008099990000000001,0.06513700000000001,0.0040499,0.0027,0.00067499,0.00067499,0.0010125,0.00067499,0.0040499,0.0101249,0.030712,0.00539999,0.0188998,0.004724890000000001,0.00101249,0.000675,0.012149889999999998,0.000675,0.004725,0.00067499,0.008774899999999999,0.0,0.0003375,0.002025,0.08167457000000002,0.037799639999999995,0.00303748,0.0,0.00303749,0.023624970000000002,0.0,0.07998714000000003,0.00067499,0.03577480000000001,0.00472499,0.0016875,0.002025,0.002025,0.0016875000000000002,0.00303748,0.027674400000000005,0.00101249,0.013499899999999999,0.0047249,0.048261889999999995,0.00506247,0.0003375,0.030037420000000013,0.003375,0.0,0.00742499,0.020925,0.0,0.05298741999999994,0.002025,0.00978745,0.00202498,0.00236249,0.004725,0.00067499,0.0074249,0.00067499,0.00539999
0.0071378,0.0017844000000000002,0.00785149,0.0685226,0.0024982,0.0010707000000000002,0.0024982,0.0,0.00071378,0.00071378,0.006423999999999999,0.0046395,0.03497478,0.008208550000000002,0.023554679999999998,0.006423900000000001,0.0,0.0,0.01142048,0.00214138,0.00071378,0.0010706700000000001,0.008922200000000002,0.0017844000000000002,0.0,0.0032119999999999996,0.09029202999999998,0.027837499999999987,0.0021413400000000003,0.0,0.0014276,0.01820121,0.0,0.0892227899999999,0.0,0.03890102999999998,0.006780860000000001,0.0017844000000000002,0.0017844000000000002,0.0039258,0.00035689,0.00356886,0.01820146,0.00035689,0.018201280000000004,0.0103498,0.04960697,0.00392582,0.00035689,0.02676682999999999,0.0035688800000000004,0.0,0.00713777,0.023555,0.00035689,0.05674565999999995,0.005353410000000002,0.004639550000000001,0.0042826800000000005,0.00428271,0.00392578,0.00035689,0.0039258,0.0010707000000000002,0.00392578
0.00832518,0.00048972,0.008814890000000002,0.07002979000000001,0.0045707000000000005,0.00097943,0.00261184,0.00032648,0.00032648,0.0011427,0.00244854,0.0055501000000000005,0.045707199999999996,0.003754499999999999,0.016976840000000003,0.00277502,0.00130591,0.0,0.01077368,0.0009794299999999999,0.00195884,0.00114267,0.0050604,0.00081619,0.00032648,0.0019589000000000004,0.09239307999999996,0.031015339999999992,0.0017956600000000001,0.0,0.00212214,0.019262150000000002,0.0,0.08080314999999982,0.00016324,0.03428029,0.00620306,0.00114267,0.0011427,0.004244260000000001,0.00163234,0.0035912499999999994,0.02546485,0.0004897199999999999,0.0159974,0.005876640000000001,0.04733877000000001,0.0045707000000000005,0.00032648,0.028729859999999992,0.0008162,0.0,0.0062031099999999995,0.020078,0.0,0.04880834000000001,0.008325230000000001,0.007019330000000001,0.003754509999999999,0.00130592,0.00342801,0.00048972,0.00718258,0.00065295,0.00440743
0.0076004,0.0,0.013029499999999998,0.0673182,0.007600399999999999,0.0,0.0010857999999999998,0.0,0.0032573,0.0010857999999999998,0.0,0.0043431,0.0314877,0.011943699999999998,0.030401599999999997,0.0065147,0.0,0.0010857999999999998,0.009772099999999999,0.0021715999999999997,0.0021715999999999997,0.0,0.008686200000000002,0.0,0.0,0.0010857999999999998,0.07708979999999999,0.03040200000000001,0.0,0.0,0.0,0.020629900000000003,0.0,0.09880649999999996,0.0,0.0390883,0.0010857999999999998,0.0054288999999999995,0.0021715999999999997,0.004343100000000001,0.0054288999999999995,0.0032573999999999997,0.0119436,0.0,0.0076005,0.0054289,0.026059000000000002,0.0021715999999999997,0.0,0.026058900000000013,0.0043431,0.0,0.0086863,0.014115,0.0010857999999999998,0.05754659999999999,0.0010857999999999998,0.0065147999999999985,0.007600599999999999,0.0021715999999999997,0.0032573,0.0,0.011943599999999999,0.0,0.0
0.003264,0.0,0.011015960000000002,0.07466400000000001,0.003672,0.000408,0.001632,0.00081599,0.0,0.0,0.002856,0.013463999999999999,0.035496,0.011016000000000001,0.01631996,0.00244799,0.0,0.00244799,0.01019999,0.002856,0.0024479999999999997,0.0,0.0073438999999999996,0.000408,0.000408,0.0020399999999999997,0.08812788000000003,0.022847929999999992,0.000408,0.0,0.00244799,0.007752,0.0,0.0860878100000002,0.000408,0.028151959999999986,0.00734398,0.0,0.0,0.001224,0.0,0.00571199,0.02244,0.000408,0.022032,0.013055990000000002,0.049368,0.0040799799999999995,0.000408,0.03141592999999998,0.000408,0.0,0.00571199,0.031007999999999997,0.0,0.06364782000000001,0.00489599,0.004488000000000001,0.006527990000000001,0.00367199,0.0061200000000000004,0.0,0.010608000000000001,0.00081599,0.00571197
0.0033167,0.0,0.00718636,0.06467640000000001,0.002764,0.0,0.0016584,0.0,0.00055279,0.0011056,0.010503,0.017137,0.054726500000000004,0.00055279,0.016031079999999996,0.0049751000000000005,0.0,0.0011056,0.00829187,0.00221119,0.00331679,0.0011056,0.002764,0.0,0.0,0.0033167,0.09231656999999999,0.029851020000000016,0.00055279,0.0,0.0022112,0.01989998,0.0,0.09121134999999991,0.0016584,0.029298189999999998,0.00829188,0.0016584,0.002764,0.0011056,0.0,0.00221119,0.0392487,0.0016584,0.01271429,0.00663349,0.03537828999999999,0.00497519,0.0,0.01603111,0.0011056,0.0,0.00221118,0.014372999999999999,0.0,0.03703736,0.0016583700000000002,0.0016583700000000002,0.00331678,0.0016583700000000002,0.00221118,0.00055279,0.0060807,0.0,0.0044224
0.0081744,0.0027248000000000003,0.0054496100000000006,0.06993657,0.0081744,0.0027248000000000003,0.0072661,0.00090827,0.0,0.0,0.005449600000000001,0.019982,0.04813837,0.004541300000000001,0.009082709999999999,0.0018165,0.0,0.00090827,0.019073569999999998,0.0027248000000000003,0.0027248000000000003,0.00090827,0.004541300000000001,0.00090827,0.00090827,0.0,0.09264272000000001,0.013623979999999997,0.00272477,0.0,0.00272481,0.01544057,0.0,0.06539516000000002,0.00090827,0.021798229999999995,0.005449570000000001,0.0,0.0018165,0.00090827,0.00090827,0.00181654,0.019981809999999996,0.0,0.0127157,0.0099909,0.03633057,0.009082670000000001,0.0,0.035422300000000004,0.00090827,0.0,0.00272481,0.019982,0.0,0.03723888,0.00635785,0.00181654,0.00726608,0.0,0.0027248000000000003,0.0,0.0054496,0.0,0.0090827
0.005988,0.0,0.010479,0.073353,0.005988,0.0,0.001497,0.001497,0.001497,0.002994,0.0,0.0074849999999999995,0.035928,0.004491,0.010479,0.0,0.002994,0.0,0.011975999999999999,0.0,0.0,0.0,0.008981999999999999,0.002994,0.0,0.001497,0.09730499999999999,0.029939999999999987,0.0,0.0,0.0,0.017964,0.0,0.08083799999999997,0.001497,0.04490999999999997,0.002994,0.0,0.0,0.002994,0.0,0.001497,0.017964,0.0,0.013472999999999999,0.008982,0.05089799999999999,0.002994,0.0,0.016467000000000002,0.002994,0.0,0.005988,0.020958,0.0,0.04790399999999999,0.002994,0.010479,0.004491,0.002994,0.002994,0.0,0.004491,0.001497,0.010479
0.0068222,0.00044014,0.004621470000000001,0.07438364000000001,0.004181300000000001,0.00044014,0.0022007,0.0011004,0.0,0.00022007,0.00616197,0.01144414,0.0292698,0.009903249999999997,0.014744819999999999,0.0044014,0.00132042,0.00110035,0.013204239999999999,0.003081,0.00286091,0.003301,0.0048415,0.0013204,0.00066021,0.00066021,0.08186585000000002,0.023987619999999984,0.00110035,0.0,0.00066021,0.00792254,0.0,0.09375019000000015,0.00088028,0.02530829999999998,0.012764119999999999,0.00022007,0.0013204199999999999,0.0015405,0.00176057,0.00198063,0.01760559,0.00022007,0.01518491,0.01760567,0.04731516000000001,0.00396131,0.00088028,0.019806389999999997,0.00176056,0.0,0.00924302,0.028169,0.00022007,0.056118150000000075,0.006381990000000001,0.010343369999999998,0.00352117,0.005061650000000001,0.00308094,0.00022007,0.014084540000000001,0.00022007,0.006602199999999999
0.005145030000000001,0.0018709,0.0056127600000000005,0.06641743,0.0037418,0.0,0.0018709,0.0023385999999999997,0.00046773,0.0014032,0.005145,0.013096,0.039756929999999996,0.0056127600000000005,0.02151545,0.00327413,0.0,0.0,0.01028993,0.00233863,0.0032741000000000003,0.00140318,0.00327413,0.00046773,0.00046773,0.0018709,0.09962576,0.02478953,0.00187091,0.00046773,0.0014031900000000001,0.012628649999999998,0.0,0.08372318999999999,0.0,0.029934559999999992,0.01590279,0.0028063299999999997,0.0042095299999999995,0.0032740499999999997,0.00046773,0.00233863,0.01917689,0.0,0.010757699999999999,0.00982228,0.03835341999999999,0.00608038,0.00046773,0.025257289999999998,0.00093546,0.0,0.00514495,0.034144,0.0,0.04864381999999998,0.00374184,0.00841908,0.007483660000000001,0.0037418399999999997,0.00467733,0.00046773,0.0088868,0.00046773,0.0018709
0.0066778,0.0,0.0016694400000000001,0.07623869999999999,0.0066778,0.001113,0.00055648,0.001113,0.001113,0.0016694000000000004,0.0077908000000000005,0.012243,0.047300699999999994,0.0016694000000000004,0.017807740000000002,0.00333888,0.001113,0.0,0.0116862,0.00166948,0.0016694000000000004,0.00278238,0.0077908000000000005,0.00055648,0.0,0.0016694000000000004,0.07289936,0.027267440000000007,0.0,0.00055648,0.00111296,0.02170274,0.0,0.05787428000000003,0.0,0.030050020000000014,0.010573179999999998,0.00055648,0.00055648,0.0022258800000000004,0.00055648,0.00333896,0.02615448,0.00055648,0.023372300000000002,0.0027824000000000004,0.062325939999999996,0.0044518000000000005,0.0,0.020589840000000005,0.0,0.0,0.0038954000000000003,0.023372,0.0,0.05008326,0.008347199999999999,0.0050084,0.006677819999999999,0.0027824,0.00278238,0.00055648,0.01446858,0.001113,0.002226
0.0023120999999999997,0.00046243,0.007630149999999999,0.060346500000000004,0.0053178999999999995,0.0016185,0.0023120999999999997,0.0,0.0,0.0018497,0.004161809999999999,0.010173,0.05179140000000001,0.00508669,0.01572259,0.0016185099999999999,0.00023121,0.0,0.00763008,0.0016185099999999999,0.00439301,0.00046243,0.0073988,0.00046243,0.0,0.0027746,0.09017307999999996,0.030057789999999984,0.00208093,0.0,0.0018497199999999998,0.02057752,0.0,0.07768778999999999,0.00069364,0.04208100000000002,0.015491310000000006,0.0,0.0027745599999999997,0.00254339,0.00115607,0.00115606,0.02843941,0.0,0.00693646,0.00393061,0.03144491,0.00416184,0.0,0.019190719999999998,0.0013872799999999999,0.0,0.0027745599999999997,0.019653,0.0,0.038612780000000006,0.00277454,0.0036993999999999994,0.00416184,0.0009248500000000001,0.00115607,0.00023121,0.0069364,0.0,0.0013872799999999999
0.0024197,0.00043995,0.00857893,0.06533122,0.0063792,0.00087989,0.0026396699999999998,0.0017598,0.00087989,0.00087989,0.0068191499999999995,0.01429797,0.0356362,0.0037395799999999997,0.020677510000000003,0.0063792,0.00175982,0.00043994,0.012318599999999999,0.00241972,0.00175978,0.00241975,0.00329957,0.00065992,0.00043995,0.0017598,0.07743155999999998,0.02221731000000001,0.00065992,0.0,0.0026397,0.013858299999999997,0.0,0.07721059999999998,0.00021997,0.025736860000000014,0.010338839999999998,0.0,0.0015398399999999998,0.00219972,0.00109986,0.00417952,0.02067756,0.0,0.017598,0.00967881,0.05697379000000001,0.006159319999999999,0.00065992,0.02199749000000001,0.004399419999999999,0.0,0.00725915,0.029476,0.00065992,0.05631325000000003,0.00945888,0.011218629999999999,0.00395951,0.00285965,0.00395956,0.0,0.00769915,0.0,0.007259090000000001
0.006829000000000001,0.0,0.00742273,0.0647267,0.0044537,0.00029691,0.00089073,0.0011876,0.00029691,0.00059382,0.0062352,0.014549000000000001,0.034144900000000006,0.010391889999999997,0.02226844,0.00415674,0.00059382,0.00089074,0.012767220000000001,0.00207841,0.0035629,0.0023753100000000003,0.0035629,0.00029691,0.00029691,0.0017815,0.07363475999999998,0.03147287,0.00118765,0.0,0.00089073,0.016627020000000003,0.0,0.06680502999999995,0.00029691,0.027018850000000004,0.009501229999999998,0.00029691,0.00089074,0.005938199999999999,0.00118765,0.00415677,0.01692392,0.00089074,0.01068882,0.009204259999999999,0.04572436,0.008907419999999997,0.0,0.021377690000000008,0.00059382,0.0,0.00504757,0.034739,0.0,0.06324213999999999,0.00564127,0.00712581,0.0038597600000000003,0.0038598700000000005,0.00682902,0.0,0.0062350999999999995,0.0,0.007719739999999999
0.0041905,0.00038095,0.005142909999999999,0.07390437999999999,0.0059048,0.00095238,0.003619,0.0020951999999999998,0.0013333,0.0013333,0.0070476,0.014094949999999998,0.035619500000000005,0.007619099999999999,0.020190439999999997,0.00476188,0.00095238,0.0009523800000000001,0.00857151,0.00514283,0.0045714,0.0032381,0.00438098,0.0013333,0.00038095,0.0019048,0.08781012000000005,0.033714370000000014,0.0013333400000000001,0.0,0.0020952799999999997,0.012952389999999996,0.00019048,0.0702859800000001,0.0,0.02723817000000001,0.010857109999999998,0.00038096,0.00095238,0.0032381399999999996,0.00133334,0.0036190799999999998,0.018666699999999998,0.00019048,0.0097142,0.00628576,0.05752446,0.00647629,0.00019048,0.0177143,0.0009523900000000001,0.0,0.00495233,0.030286,0.00038095,0.05142875999999997,0.010476259999999998,0.013904849999999995,0.00533335,0.0032381099999999998,0.00780953,0.0,0.00647618,0.00095238,0.003428589999999999
0.0031234,0.00052056,0.0034703599999999996,0.0753082,0.0060732,0.00052056,0.0022558000000000005,0.0010410999999999999,0.00069408,0.0008676000000000001,0.0048586,0.01717904,0.0334895,0.006073219999999999,0.019954939999999997,0.005032099999999999,0.00034704,0.00052056,0.012840559999999997,0.00225574,0.0019087400000000001,0.0038174,0.007634939999999999,0.0013882,0.00017352,0.0015617,0.07530824000000001,0.026895499999999992,0.004338,0.0,0.0022558,0.01787262,0.00017352,0.08155448000000008,0.00034704,0.028110119999999992,0.014749299999999998,0.0,0.0015616800000000002,0.00121464,0.00034704,0.006246659999999999,0.01787258,0.0,0.01717856,0.00867602,0.05205604000000001,0.005899619999999999,0.00052056,0.018393059999999996,0.00069408,0.0,0.0036438999999999994,0.035051,0.00017352,0.05691458000000013,0.006940759999999999,0.00937012,0.005726139999999999,0.004511499999999999,0.00746134,0.00069408,0.0088496,0.0,0.00399094
0.004940699999999999,0.00049407,0.01037547,0.07262849999999998,0.0039526,0.00065876,0.00032938,0.00016469,0.00032938,0.00049407,0.0055994999999999994,0.012187,0.042489849999999996,0.011034250000000002,0.01482215,0.0016469000000000002,0.0,0.00049407,0.00955205,0.00098814,0.0046113000000000005,0.00065876,0.006917,0.0014822000000000001,0.0,0.004776,0.09239156999999996,0.025856339999999988,0.00115283,0.0,0.00082345,0.018609989999999996,0.00049407,0.07345176999999997,0.00032938,0.03903144,0.01054017,0.00049407,0.0027997,0.00362319,0.00115283,0.0016468999999999998,0.02058616,0.00065876,0.010210860000000002,0.00691703,0.022892349999999995,0.0036231799999999993,0.00049407,0.014163320000000002,0.0014822099999999999,0.0,0.0026350399999999995,0.021245,0.0,0.03277324999999998,0.0018115899999999996,0.004446629999999998,0.006587650000000001,0.00115283,0.0019762499999999997,0.0,0.0057641,0.0,0.00214095
0.0036219500000000005,0.0,0.007243770000000001,0.06709287000000001,0.0048293,0.00086237,0.0010348,0.00017247,0.0,0.0015523,0.010176000000000001,0.011556,0.0463954,0.00551918,0.01466016,0.0018972000000000001,0.00051742,0.00017247,0.009486039999999998,0.00241465,0.0031045000000000005,0.00068989,0.0058641000000000006,0.00068989,0.00034495,0.002932,0.09382470999999998,0.03190738000000001,0.00275958,0.0,0.00068989,0.01879961,0.00034495,0.08313175999999975,0.00034494,0.04708522999999998,0.012935509999999996,0.0012073000000000001,0.0024146000000000003,0.00344951,0.00103483,0.0012073000000000001,0.023456609999999996,0.0,0.00845117,0.0027595400000000004,0.028975880000000006,0.00448432,0.00017247,0.018282200000000005,0.0006899,0.0,0.0018972100000000003,0.020524,0.0,0.03639172,0.0024146000000000003,0.006726390000000001,0.005001690000000001,0.00120731,0.00137975,0.0,0.0055192,0.0,0.0022421200000000002
0.00133405,0.0,0.0056695,0.06903424999999999,0.0043355,0.000667,0.00366855,0.0018343,0.0,0.001334,0.00650325,0.014173749999999999,0.0333506,0.0028347499999999996,0.0188429,0.0050025,0.0003335,0.0003335,0.0113391,0.0028347499999999996,0.0053361,0.0030016,0.0046689999999999995,0.000667,0.00050025,0.0015007999999999998,0.07903974999999996,0.03034865000000001,0.0006670000000000001,0.00016675,0.00050025,0.00817085,0.0,0.0790401999999998,0.0,0.02751390000000001,0.00717035,0.0005002499999999999,0.00050025,0.0011672499999999999,0.0010004999999999999,0.0036685499999999996,0.014007150000000001,0.00050025,0.01500765,0.0156746,0.04035379999999999,0.0060030000000000005,0.0,0.027013700000000012,0.0030015,0.0,0.007670550000000001,0.033183,0.0003335,0.05252660000000004,0.0081708,0.011505850000000001,0.0031682499999999996,0.004835749999999999,0.0060030000000000005,0.0,0.006003100000000001,0.00050025,0.0033350500000000004
0.0037594000000000004,0.0,0.00161118,0.06928039999999999,0.0048335,0.0,0.0026853000000000003,0.0016112000000000001,0.0,0.00053706,0.0059076,0.013425999999999999,0.046186700000000004,0.0037593799999999997,0.01450066,0.0026853000000000003,0.00053706,0.00107412,0.011815260000000001,0.0016112000000000001,0.00268526,0.0021482,0.0037594,0.0010741,0.00053706,0.00053706,0.07572404000000002,0.025241760000000002,0.00053706,0.0,0.0,0.00859292,0.0,0.07357704000000007,0.0,0.03276001999999999,0.010204180000000002,0.00053706,0.00053706,0.0016112000000000001,0.0010741,0.0010741,0.02040816,0.00053706,0.013426460000000001,0.00966702,0.06874338000000002,0.00590762,0.0,0.035445800000000006,0.0037594,0.0,0.004296459999999999,0.035983,0.00053706,0.06874322000000004,0.0037594199999999994,0.02040816,0.0026853199999999997,0.0032223800000000004,0.00483356,0.00053706,0.0075188,0.0,0.0048334599999999995
0.0019249000000000002,0.0,0.004234740000000001,0.06448537000000001,0.0057748,0.0,0.00076997,0.0019249000000000002,0.00019249,0.00057748,0.00577479,0.013474489999999999,0.0302213,0.007699640000000001,0.017901720000000003,0.00346486,0.00153994,0.00134745,0.015014399999999999,0.0026948700000000003,0.00173239,0.00173243,0.0038499000000000003,0.0017324000000000003,0.00057748,0.0015399,0.06987470000000001,0.023483900000000002,0.00057748,0.00019249,0.00076997,0.0096246,0.0,0.08257939000000009,0.0,0.03676597999999998,0.01116452,0.00038499,0.0,0.00057748,0.00057748,0.00558236,0.0175168,0.00019249,0.01847924,0.0165543,0.04427376000000001,0.0036573200000000004,0.00019249,0.019249219999999997,0.00192497,0.0,0.00596727,0.030414,0.0,0.053512869999999935,0.00962461,0.01520697,0.00404233,0.00789216,0.00538979,0.00019249,0.0073146999999999995,0.00057748,0.00923963
0.0026114000000000003,0.0,0.006605240000000002,0.06313284,0.0035329999999999997,0.0010753,0.0021505,0.00061444,0.0,0.00076805,0.0046083,0.011213220000000001,0.026267,0.006912480000000001,0.016436239999999994,0.005837200000000001,0.00138252,0.00092166,0.01182801,0.00291854,0.00199694,0.00138249,0.0046083,0.0019969000000000002,0.00015361,0.0013824999999999998,0.06344136999999998,0.02212000999999999,0.0009216599999999999,0.0,0.0,0.006912440000000001,0.0,0.07895554999999983,0.0,0.028417959999999985,0.01397854,0.0,0.00015361,0.0007680499999999999,0.00061444,0.004761900000000001,0.01551452,0.0,0.013824990000000002,0.0159754,0.04930929,0.0035330300000000004,0.00046083,0.024424179999999993,0.0007680499999999999,0.0,0.005529880000000001,0.028725,0.00092166,0.05791095999999998,0.013364090000000004,0.015207410000000006,0.0023041499999999996,0.004915480000000001,0.0067588200000000005,0.0,0.005683510000000001,0.00092166,0.004761909999999999
0.0021882,0.00016832,0.006059619999999998,0.07860589000000001,0.0058913,0.00084161,0.0050496199999999995,0.0010099,0.00016832,0.0010099,0.006732899999999999,0.01077232,0.0343372,0.00370309,0.02137672,0.0045447000000000005,0.0005049599999999999,0.00084161,0.01094084,0.0021882,0.0045447,0.0026931900000000003,0.0060596,0.0016832000000000001,0.00067329,0.00084161,0.07911135999999996,0.028951299999999985,0.00033664,0.0,0.00100993,0.014980539999999997,0.0,0.06968531999999998,0.00033664,0.026426649999999986,0.013297459999999995,0.0,0.00016832,0.00218816,0.0010099,0.00218819,0.014812319999999997,0.00033664,0.0148123,0.00993094,0.05167435000000001,0.0042080699999999995,0.00016832,0.02104025999999999,0.00168326,0.0,0.005554649999999999,0.02609,0.00033664,0.04494191999999999,0.009594369999999994,0.005891309999999998,0.004544670000000001,0.00201985,0.00319807,0.0,0.0087527,0.00033664,0.00572294
0.0016112000000000001,0.00040279,0.0063104300000000006,0.07210015,0.0040279,0.00040279,0.00080558,0.00067132,0.00040279,0.00040279,0.00711603,0.01235253,0.032894999999999994,0.003625070000000001,0.021616549999999995,0.0064447,0.00013426,0.00080559,0.014366279999999999,0.0036251300000000003,0.00255102,0.00308812,0.0040279,0.00040279,0.00040279,0.0018797,0.07384535,0.025778729999999996,0.00134263,0.0,0.00080559,0.011680920000000001,0.0,0.07075713999999998,0.0,0.03705684999999998,0.00751876,0.00040279,0.0,0.0016111900000000002,0.00187972,0.0030880200000000003,0.00980128,0.00026853,0.01315785,0.01060682,0.053571009999999995,0.004833540000000001,0.00026853,0.022422220000000003,0.00174542,0.0,0.0059076499999999995,0.028464,0.00026853,0.06109001999999999,0.008592810000000001,0.011412470000000001,0.003222320000000001,0.00389369,0.00590759,0.00013426,0.007518830000000001,0.00040279,0.007518799999999999
0.0024714000000000003,0.0,0.008341030000000001,0.07537904000000001,0.0033982,0.0012357000000000002,0.0033982,0.0024714000000000003,0.0,0.00061786,0.011120999999999999,0.011120999999999999,0.0407784,0.00463393,0.01699107,0.00061786,0.0,0.0,0.004942889999999999,0.00092678,0.0040160000000000005,0.00092678,0.0046339,0.00092678,0.0,0.0015446,0.09854747999999998,0.025023129999999987,0.00061786,0.0,0.00123572,0.013283820000000003,0.00030893,0.06209447999999995,0.00030893,0.04170522999999998,0.0194624,0.00030893,0.00061786,0.00463392,0.00061786,0.00123572,0.02903949,0.00030893,0.010812490000000001,0.00525179,0.03985164999999999,0.00247142,0.0,0.015446340000000012,0.00278034,0.0,0.00185358,0.016991,0.0,0.033055299999999975,0.007414269999999999,0.01235702,0.004633969999999999,0.00030893,0.00154464,0.0,0.00432503,0.0,0.00185353
0.003042,0.0004056,0.009328780000000002,0.0738186,0.0026364,0.0002028,0.0022308000000000002,0.00081119,0.0002028,0.0016224,0.0058812,0.0129788,0.0389372,0.009734389999999999,0.01318198,0.0022308,0.001014,0.0002028,0.0089232,0.0006084,0.0028392,0.001014,0.0058812,0.0016224,0.0002028,0.0026364,0.08578429000000001,0.028594779999999983,0.0038531900000000003,0.0,0.00121679,0.012168000000000002,0.0,0.09085432000000027,0.0,0.03995155000000002,0.018252,0.00081119,0.0014196,0.0028391999999999996,0.0006083999999999999,0.0018251999999999997,0.024538599999999997,0.0002028,0.012573599999999999,0.010748399999999998,0.04502180000000001,0.00425879,0.0004056,0.01946877999999999,0.00121679,0.0,0.0036503999999999994,0.022713,0.0,0.04360198000000004,0.007909180000000002,0.009937189999999999,0.005272790000000001,0.002028,0.0026363999999999997,0.0002028,0.0058812000000000005,0.0,0.00466439
0.0031539000000000003,0.00042052,0.01135408,0.06097516,0.0046257,0.0014718,0.0029436999999999996,0.0012615999999999999,0.00042052,0.0016820999999999997,0.006938560000000001,0.00967196,0.0309084,0.01009252,0.01850306,0.00630784,0.0008410399999999999,0.0,0.00967204,0.0012615600000000001,0.0029436,0.0035743999999999993,0.0046257,0.0012615999999999999,0.00021026,0.0014718,0.08347451999999998,0.02586200000000001,0.00315392,0.0,0.0,0.014087419999999998,0.0,0.08242214,0.00021026,0.041000939999999965,0.016400240000000003,0.00084104,0.00147186,0.0025231200000000002,0.00063078,0.0025231200000000002,0.026282459999999997,0.0,0.013246460000000002,0.01009256,0.05466842,0.0033642,0.00063078,0.019764480000000008,0.00189238,0.0,0.00462572,0.026913,0.0,0.05130353999999994,0.009882280000000002,0.009671960000000002,0.00483594,0.00399494,0.00357442,0.0,0.0052565,0.00021026,0.00567704
0.0025543000000000002,0.0,0.010764440000000002,0.0622148,0.0031016,0.00091224,0.0023718000000000003,0.00072979,0.00018245,0.0010947,0.0056559,0.00711545,0.032476090000000006,0.009852190000000002,0.019704480000000003,0.00474365,0.0007298000000000001,0.0,0.0127714,0.0012771500000000001,0.0031016000000000004,0.0036490000000000003,0.006750549999999999,0.0012771,0.00018245,0.0012771,0.08502141999999996,0.025907650000000008,0.00145959,0.0,0.0007298000000000001,0.01331878,0.0,0.08155458000000011,0.0003649,0.03667217000000003,0.016420380000000002,0.00072979,0.0007298,0.0031016000000000004,0.0009122500000000001,0.00291918,0.021164000000000002,0.00018245,0.01368369,0.00948735,0.05564690000000001,0.0036489499999999993,0.0003649,0.020251770000000013,0.0010947,0.0,0.003101649999999999,0.034483,0.0,0.05801880000000007,0.009669770000000005,0.011129410000000005,0.005655949999999999,0.00364895,0.00255424,0.0,0.0063857,0.00018245,0.005655889999999999
0.00391088,0.00034008,0.007991919999999998,0.0668252,0.0035708,0.0008502000000000001,0.0018704000000000001,0.00034008,0.0010202,0.0008502000000000001,0.0090121,0.0091821,0.0442098,0.008331879999999998,0.01649378,0.00255058,0.00034008,0.00017004,0.01020232,0.0015304000000000001,0.0025506,0.00102024,0.008672,0.0008502000000000001,0.00017004,0.0011902999999999998,0.08416894000000005,0.025335879999999984,0.00221048,0.0,0.0008502,0.021084919999999997,0.0015304000000000001,0.09505222000000005,0.00017004,0.04131964000000003,0.013093099999999996,0.0010202,0.0030606799999999997,0.004421039999999999,0.00017004,0.0022105199999999997,0.0277162,0.0,0.00969218,0.00391092,0.03876896,0.0057813,0.0,0.017684099999999994,0.00102024,0.0,0.00153036,0.015133,0.0,0.04046962000000004,0.006121359999999997,0.006801639999999999,0.005101199999999999,0.00187044,0.0030607,0.0,0.0051011,0.00034008,0.00340082
0.0026198099999999993,0.00015411,0.0069348499999999985,0.06688281,0.0032361999999999994,0.0021575,0.00523962,0.00046232,0.00030821,0.0015411,0.00446911,0.009708709999999999,0.02974273,0.009246500000000003,0.018801059999999998,0.00323624,0.0015410699999999999,0.00015411,0.012945020000000002,0.0020034099999999997,0.00200334,0.0024657000000000004,0.00585611,0.0026198000000000003,0.00046232,0.00092464,0.08352541000000002,0.02835575999999998,0.0021574899999999998,0.0,0.00030822,0.011866350000000001,0.00092464,0.07998165000000008,0.00015411,0.03421182999999998,0.012636760000000004,0.00046232,0.00138696,0.00339039,0.00092464,0.00184929,0.021112629999999997,0.00015411,0.01340734,0.01217441,0.05686601000000001,0.00323623,0.0,0.01880096999999999,0.00092464,0.0,0.00662659,0.022654,0.00030821,0.05023889000000006,0.011403870000000002,0.010016950000000002,0.0033903599999999994,0.00292802,0.004314939999999999,0.0,0.004623199999999999,0.0,0.00647246
